id	title	description	link	image_link	additional_image_link	availability	price	condition	brand
3168	Extreme Wax Spray - 150ml	Medavita Idol Creative Extreme Wax Spray - 150ml Ceară Extreme cu pulverizare pentru un o fixare perfectă și de lungă durată Modelează și definește șuvițele individuale și structurează întregul păr. Nu lasă reziduuri. Fixarea sa extremă permite un aspect super dezordonat.	https://salonbeautyarena.ro/product/extreme-wax-spray-150ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/extreme-wax-spray-150ml-096630.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/extreme-wax-spray-150ml-742639.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/extreme-wax-spray-150ml-914418.jpg	in_stock	189.00 RON	new	Medavita
2416F	Fiola de reconstructie a parului Medavita, set betarefribrare pentru restructurare, reparare, consolidare si anti-imbatranire firului de par	Ser de păr cu restructurare profundă care repară fibra Contine Beta-caroten pH 3.2 TESTAT CLINIC AMINO CONCENTRÉ FĂRĂ PARABENI Ingrediente AQUA (WATER), CETEARYL ALCOHOL, PHENOXYETHANOL, CETRIMONIUM CHLORIDE, TRIDECETH-12, AMODIMETHICONE, PARFUM (FRAGRANCE), CITRIC ACID, SERINE, THREONINE, BHT, BENZYL SALICYLATE, CI 15510 (ORANGE 4), COUMARIN, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, ALPHA-ISOMETHYL IONONE, CARBOCYSTEINE, ETHYLHEXYLGLYCERIN, HEXYL CINNAMAL, BETA-CAROTENE.	https://salonbeautyarena.ro/product/fiola-de-reconstructie-a-parului-medavita-set-betarefribrare-pentru-restructurare-reparare-consolidare-si-anti-imbatranire-firului-de-par	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiola-reconstructie-betarefibre-907553.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiola-de-reconstructie-a-parului-betarefibre-085614.png,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiola-reconstructie-betarefibre-111599.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiola-reconstructie-betarefibre-268984.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiola-reconstructie-betarefibre-803221.jpg	in_stock	44.00 RON	new	Medavita
2454F	Fiola pentru hidratarea parului, Medavita Nutrisubstance, cu unt shea, aminoacizi esentiali, fara clatire, 10 ml	Fiole pentru hidratare fara clatire cu unt shea, aminoacizi esentiali	https://salonbeautyarena.ro/product/fiola-pentru-hidratarea-parului-medavita-nutrisubstance-cu-unt-shea-aminoacizi-esentiali-fara-clatire-10-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiola-hidratare-nutrisubstance-10ml-263033.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiola-hidratare-nutrisubstance-10ml-611816.jpg	in_stock	44.00 RON	new	Medavita
110460	Fiole anticadere par Medavita - Tratament intensiv anticadere, fara parabeni, PH 3.5 - 12x6ml	Tratament intensiv adjuvant în prevenirea căderii părului LOTION CONCENTRÉE NATURALIS ESSENTIAE - fără PARABENI, testat clinic ACȚIUNE Stimulant - Dermo-purificator - Eudermic - Calmant - Antioxidant - Întaritor - Răcoritor - Revigorant	https://salonbeautyarena.ro/product/fiole-anticadere-par-medavita-tratament-intensiv-anticadere-fara-parabeni-ph-35-12x6ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/tratament-intensiv-anticadere-ph-3-5-12x6ml-lc-715598.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/tratament-intensiv-anticadere-ph-3-5-12x6ml-lc-548070.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/tratament-intensiv-anticadere-ph-3-5-12x6ml-lc-128863.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/tratament-intensiv-anticadere-ph-3-5-12x6ml-lc-300775.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/tratament-intensiv-anticadere-ph-3-5-12x6ml-lc-165706.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/tratament-intensiv-anticadere-ph-3-5-12x6ml-lc-453372.jpg	in_stock	418.00 RON	new	Medavita
111960	Fiole antimatreata Medavita Puroxine, antiseptic, anti mancarimi, formula fara clatire, 12x6ml	NOUA SOLUȚIE ANTI-MĂTREAȚĂ CU ACȚIUNE INSTANTANEE PENTRU PĂR, PÂNĂ LA 100% FĂRĂ MĂTREAȚĂ DUPĂ PRIMA SPĂLARE.	https://salonbeautyarena.ro/product/fiole-antimatreata-medavita-puroxine-antiseptic-anti-mancarimi-formula-fara-clatire-12x6ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antimatreata-ph-3-puroxine-12x6ml-991648.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antimatreata-ph-3-puroxine-12x6ml-205121.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antimatreata-ph-3-puroxine-12x6ml-393163.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antimatreata-ph-3-puroxine-12x6ml-306083.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antimatreata-ph-3-puroxine-12x6ml-893814.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antimatreata-ph-3-puroxine-12x6ml-978765.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antimatreata-ph-3-puroxine-12x6ml-927384.jpg	in_stock	418.00 RON	new	Medavita
1123	Fiole antisebum Medavita Requilibre, lotiune-tratament pentru dermatita seboreica, echilibrarea sebumului, 12x6ml	REQUILIBRE Lotiune de echilibrare a sebumului pentru scalp - 12x6ml LOTION CONCENTRÉE NATURALIS ESSENTIAE - FĂRĂ PARABENI, testat clinic Conține ghimbir, soia și viță de vie roșie Loțiune de echilibrare a sebumului și inhibitor metabolic al enzimei responsabile de excesul de secreție de sebum. METODĂ, REGULARITATE, DETERMINARE: REGULA CORECTĂ PENTRU EXCESUL DE SEBUM. ECHILIBRUL SCALPULUI ESTE UN OBIECTIV CARE TREBUIE ATINS ZI DE ZI. Requilibre, o soluție antisebum care elimină delicat, dar ferm, excesul de sebum, calmează iritațiile și lasă scalpul profund purificat. Iar părul rămâne curat pentru mai mult timp. ACESTA ESTE TRATAMENTUL CARE POATE COMBATE DERMATITA SEBOREICĂ. Datorită prezenței ghimbirului, cu proprietăți revitalizante, antioxidante și de stimulare a circulației sanguine, Requilibre: Normalizează producția de sebum; Purifică scalpul; Calmează și ameliorează iritațiile; Inhibă enzima 5α-Reductase. Requilibre garantează un scalp și lungimi cu adevărat sănătoase, pentru un păr purificat și curat pentru mai mult timp.	https://salonbeautyarena.ro/product/fiole-antisebum-medavita-requilibre-lotiune-tratament-pentru-dermatita-seboreica-echilibrarea-sebumului-12x6ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antisebum-ph-3-requilibre-12x6ml-689415.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antisebum-ph-3-requilibre-12x6ml-570316.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antisebum-ph-3-requilibre-12x6ml-597488.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antisebum-ph-3-requilibre-12x6ml-879079.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antisebum-ph-3-requilibre-12x6ml-999454.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antisebum-ph-3-requilibre-12x6ml-585983.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-antisebum-ph-3-requilibre-12x6ml-210138.jpg	in_stock	418.00 RON	new	Medavita
112960	Fiole calmante scalp sensibil Medavida Velour, PH 4.5, pentru scalp cu dermatita, psoriazis, ideal dupa decolorarea/cololarea parului, 12x6ml	Loțiune pentru prevenirea și calmarea mâncărimii non specifice a scalpului LOTION CONCENTRÉE NATURALIS ESSENTIAE - FĂRĂ PARABENI TESTATE CLINIC UN AMESTEC CARE AMELIOREAZĂ IRITAȚIILE ȘI CALMEAZĂ INFLAMAȚIILE. ȚINE SENSIBILITATEA SUB CONTROL. CARACTERISTICI Proprietățile relaxante și anti-mâncărime ale ingredientului activ Zanthalene, împreună cu alantoina emolientă și bisabololul calmant, elimină mâncărimea, disconfortul și tensiunea scalpului. Fără alcool	https://salonbeautyarena.ro/product/fiole-calmante-scalp-sensibil-medavida-velour-ph-45-pentru-scalp-cu-dermatita-psoriazis-ideal-dupa-decolorarea_cololarea-parului-12x6ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-sos-calmante-ph-4-5-velour-pt-scalp-cu-dermatita-psoriazis-scalp-sensibil-sau-dupa-decolorarea-colorarea-scalpului-12x6ml-209050.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-sos-calmante-ph-4-5-velour-pt-scalp-cu-dermatita-psoriazis-scalp-sensibil-sau-dupa-decolorarea-colorarea-scalpului-12x6ml-955942.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-sos-calmante-ph-4-5-velour-pt-scalp-cu-dermatita-psoriazis-scalp-sensibil-sau-dupa-decolorarea-colorarea-scalpului-12x6ml-813805.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-sos-calmante-ph-4-5-velour-pt-scalp-cu-dermatita-psoriazis-scalp-sensibil-sau-dupa-decolorarea-colorarea-scalpului-12x6ml-673271.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-sos-calmante-ph-4-5-velour-pt-scalp-cu-dermatita-psoriazis-scalp-sensibil-sau-dupa-decolorarea-colorarea-scalpului-12x6ml-606668.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-sos-calmante-ph-4-5-velour-pt-scalp-cu-dermatita-psoriazis-scalp-sensibil-sau-dupa-decolorarea-colorarea-scalpului-12x6ml-995687.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-sos-calmante-ph-4-5-velour-pt-scalp-cu-dermatita-psoriazis-scalp-sensibil-sau-dupa-decolorarea-colorarea-scalpului-12x6ml-322657.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-sos-calmante-ph-4-5-velour-pt-scalp-cu-dermatita-psoriazis-scalp-sensibil-sau-dupa-decolorarea-colorarea-scalpului-12x6ml-263040.jpg	in_stock	418.00 RON	new	Medavita
2454	Fiole pentru hidratarea parului Medavita Nutrisubstance, fara clatire, cu unt shea, aminoacizi esentiali, 24x10 ml	Fiole pentru hidratare cu unt shea, aminoacizi esentiali - fara clatire Fluid nutritiv reparator pentru par – conține ulei de Sacha inchi, ulei de Moringa, ulei dulce de Cyperus și ulei de in pH 3,5 Un fluid de par care hrănește și repară fibra TESTAT CLINIC AMINO CONCENTRÉ FĂRĂ PARABENI Produsele Nutrisubstance redau strălucirea, puterea și volumul părului, pentru rezultate de vis Sampon Masca Microemulsie Serum de stralucire	https://salonbeautyarena.ro/product/fiole-pentru-hidratarea-parului-medavita-nutrisubstance-fara-clatire-cu-unt-shea-aminoacizi-esentiali-24x10-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pentru-hidratare-24x10ml-nutrisubstance-684157.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pentru-hidratare-24x10ml-nutrisubstance-767430.jpg	in_stock	791.00 RON	new	Medavita
2327	Fiole pentru parul deteriorat Medavita Prodige, hidratarea, reconstructie, umplere, formula fara clatire, 4x15ml	Fiole pentru hidratare umple si reconstructie cu liposomi incampsulati . Fiole ce nu se clatesc .	https://salonbeautyarena.ro/product/fiole-pentru-parul-deteriorat-medavita-prodige-hidratarea-reconstructie-umplere-formula-fara-clatire-4x15ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-prodige-360789.jpg		in_stock	483.00 RON	new	Medavita
2329	Fiole pentru parul deteriorat Medavita Prodige, regenerarea si intarire fibra parului, 4x15ml	UN ELIXIR DE RENAȘTERE Un sistem de regenerare a părului potrivit pentru orice grad de deteriorare a structurii, cu o acțiune selectivă la nivelul de exploatare a fibrei. Sistemul exclusiv de regenerare a părului. Serum care restructurează instant fibra capilară; AMINO CONCENTRÉ; TESTAT CLINIC; FĂRĂ PARABENI; pH 5.5	https://salonbeautyarena.ro/product/fiole-pentru-parul-deteriorat-medavita-prodige-regenerarea-si-intarire-fibra-parului-4x15ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-prodige-4x15ml-518169.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-prodige-4x15ml-820885.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-prodige-4x15ml-448295.jpg	in_stock	239.00 RON	new	Medavita
2416	Fiole pentru reconstructie par Medavita Betarefribrare, ser pentru restructurare, reparare, consolidare si anti-imbatranire firului de par , 24x10ml	Ser de păr cu restructurare profundă care repară fibra Contine Beta-caroten pH 3.2 TESTAT CLINIC AMINO CONCENTRÉ FĂRĂ PARABENI Ingrediente AQUA (WATER), CETEARYL ALCOHOL, PHENOXYETHANOL, CETRIMONIUM CHLORIDE, TRIDECETH-12, AMODIMETHICONE, PARFUM (FRAGRANCE), CITRIC ACID, SERINE, THREONINE, BHT, BENZYL SALICYLATE, CI 15510 (ORANGE 4), COUMARIN, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, ALPHA-ISOMETHYL IONONE, CARBOCYSTEINE, ETHYLHEXYLGLYCERIN, HEXYL CINNAMAL, BETA-CAROTENE.	https://salonbeautyarena.ro/product/fiole-pentru-reconstructie-par-medavita-betarefribrare-ser-pentru-restructurare-reparare-consolidare-si-anti-imbatranire-firului-de-par-24x10ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pentru-reconstructia-parului-betarefibre-24x10ml-768796.png	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pentru-reconstructia-parului-betarefibre-24x10ml-298698.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pentru-reconstructia-parului-betarefibre-24x10ml-691228.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pentru-reconstructia-parului-betarefibre-24x10ml-870895.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pentru-reconstructia-parului-betarefibre-24x10ml-298698.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pentru-reconstructia-parului-betarefibre-24x10ml-691228.jpg	in_stock	791.00 RON	new	Medavita
112760	Fiole scalp sensibil, cu dermatita, psoriazis - tratament de calmare pentru scalp inrosit, uscat, 12x6ml	UN AMESTEC CARE AMELIOREAZĂ IRITAȚIILE ȘI CALMEAZĂ INFLAMAȚIILE. ȚINE SENSIBILITATEA SUB CONTROL. Sensibilitatea excesivă este o caracteristică pe care trebuie să înveți să o ții sub control. Velour este un tratament calmant și liniștitor formulat pentru a restabili echilibrul scalpului și pentru a ameliora iritațiile și roșeața. Proprietățile calmante și revitalizante ale ingredientelor active de origine vegetală care alcătuiesc formulele îl fac o resursă specifică pentru iritațiile și sensibilitatea scalpului. SOLUȚIA DE CATIFEA Datorită proprietăților calmante, protectoare și reechilibrante ale gamei de ingrediente active pe bază de plante care alcătuiesc soluția (levănțică, mușețel, calendula, achillea, tei, soc), Velour este capabil să reducă semnificativ: roșeața, descuamarea, mâncărimile și iritațiile. În plus, acțiunea ß-Glucanului, a Biotinei și a Panthenolului repară țesuturile pielii, îmbunătățește elasticitatea și luptă împotriva radicalilor liberi, în timp ce Zanthalene oferă o acțiune țintită pentru a calma mâncărimile, disconfortul și tensiunea care afectează scalpul.	https://salonbeautyarena.ro/product/fiole-scalp-sensibil-cu-dermatita-psoriazis-tratament-de-calmare-pentru-scalp-inrosit-uscat-12x6ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pt-scalp-sensibil-cu-dermatita-psoriazis-12x6ml-369911.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pt-scalp-sensibil-cu-dermatita-psoriazis-12x6ml-076640.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pt-scalp-sensibil-cu-dermatita-psoriazis-12x6ml-008144.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pt-scalp-sensibil-cu-dermatita-psoriazis-12x6ml-000089.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fiole-pt-scalp-sensibil-cu-dermatita-psoriazis-12x6ml-135651.jpg	in_stock	418.00 RON	new	Medavita
1110	Fiole tratament anticadere par barbati Medavita, stimuleaza cresterea parului, pentru toate tipurile de scalp 13x6ml	DERMOPURIFICATOR - CALMANT - ANTIOXIDANT - STIMULEAZĂ MICROCIRCULAȚIA - REVITALIZEAZĂ EUDERMIC REÎMPROSPĂTANT- REGENERATIV - ANTI-RADICALI LIBERI - TONIFIANT - INHIBĂ PRODUCȚIA DE DHT ȘI LEGĂTURA CU RECEPTORII SĂI CELULARI Scop: tratament anti-căderea părului la bărbați, pH 3.5 Beneficiu: tratament intensiv coadjuvant în căderea părului la bărbați, pentru păr mai puternic, plin de volum, și bulb revitalizat care reacționează la stimuli. Loțiune concentrée 100% naturală Fără parabeni Testat clinic	https://salonbeautyarena.ro/product/fiole-tratament-anticadere-par-barbati-medavita-stimuleaza-cresterea-parului-pentru-toate-tipurile-de-scalp-13x6ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/tratament-anticadere-pentru-barbati-ph-3-5-13-x-6ml-lotion-contree-homme-688996.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/tratament-anticadere-pentru-barbati-ph-3-5-13-x-6ml-lotion-contree-homme-631175.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/tratament-anticadere-pentru-barbati-ph-3-5-13-x-6ml-lotion-contree-homme-079707.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/tratament-anticadere-pentru-barbati-ph-3-5-13-x-6ml-lotion-contree-homme-188101.jpg	in_stock	418.00 RON	new	Medavita
3146	Fixativ uscat extra-puternic, Idol Texture 300ml	LAC FIXATIV EXTRA-PUTERNIC ULTRA-USCAT. Conține uleiuri prețioase, unturi și vitamina E.	https://salonbeautyarena.ro/product/fixativ-uscat-extra-puternic-idol-texture-300ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fixativ-uscat-extra-puternic-idol-texture-300ml-454543.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fixativ-uscat-extra-puternic-idol-texture-300ml-923148.jpg	in_stock	161.00 RON	new	Medavita
03141	Fixativ Uscat Light - Idol - 300ml — 300 ml	Fixativ de păr cu rezistență ușoară, cu un finisaj ultra-uscat. Conține uleiuri prețioase, unturi și vitamina E. Tip de păr: Toate tipurile de păr Factor de fixare: Mediu Structură: ușoară	https://salonbeautyarena.ro/product/fixativ-uscat-light-idol-300ml-300-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fixativ-uscat-light-idol-300ml-932386.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fixativ-uscat-light-idol-300ml-659311.jpg	in_stock	161.00 RON	new	Medavita
3142	Fixativ Uscat Light - Idol - 300ml — 500 ml	Fixativ de păr cu rezistență ușoară, cu un finisaj ultra-uscat. Conține uleiuri prețioase, unturi și vitamina E. Tip de păr: Toate tipurile de păr Factor de fixare: Mediu Structură: ușoară	https://salonbeautyarena.ro/product/fixativ-uscat-light-idol-300ml-500-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fixativ-uscat-light-idol-300ml-097413.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fixativ-uscat-light-idol-300ml-659311.jpg	in_stock	192.00 RON	new	Medavita
3144	Fixativ uscat puternic, Idol Texture — 300 ml	FIXATIV USCAT PUTERNIC/LAC FIXATIV PUTERNIC ULTRA-USCAT CU GAZ.	https://salonbeautyarena.ro/product/fixativ-uscat-puternic-idol-texture-300-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fixativ-uscat-puternic-idol-texture-249959.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fixativ-uscat-puternic-idol-texture-049858.jpg	out_of_stock	161.00 RON	new	Medavita
3143	Fixativ uscat puternic, Idol Texture — 75 ml	FIXATIV USCAT PUTERNIC/LAC FIXATIV PUTERNIC ULTRA-USCAT CU GAZ.	https://salonbeautyarena.ro/product/fixativ-uscat-puternic-idol-texture-75-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fixativ-uscat-puternic-idol-texture-514117.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fixativ-uscat-puternic-idol-texture-049858.jpg	in_stock	119.00 RON	new	Medavita
2473	Fluid cu Efect de Laminar - Extreme Makeover Fluid - 200ml	PRIMA LAMINARE. Păr foarte strălucitor datorită efectului de îmbunătățire a strălucirii. În urma trendului de mare succes al laminării părului din SUA, care promite un păr luminos, cu o strălucire ca o oglindă, Medavita aduce acum părul de cristal în Italia: TENDINȚA PRINCIPALĂ ÎN MATERIE DE PĂR PRINTRE DIVELE DIN ÎNTREAGA LUME. MACHIAJ PENTRU PĂR Lamination este un tratament profesional revoluționar care netezește, perfecționează și lustruiește fibra capilară, pentru un păr care este instantaneu plin de volum, mătăsos și luminos. PLIN DE CORP, PLIN DE TONURI, FĂRĂ IMPERFECȚIUNI.	https://salonbeautyarena.ro/product/fluid-cu-efect-de-laminar-extreme-makeover-fluid-200ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/laminare-makeover-fluid-200ml-926262.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/laminare-makeover-fluid-200ml-855662.jpg	in_stock	194.00 RON	new	Medavita
3172	Fluid pt Modelarea Buclelor - fixare puternica - Curl Shape Model Up Fluid - 150ml	Curl Shape Model Up Fluid - Fluid pentru modelarea buclelor cu fixare puternică - 150ml Conține uleiuri prețioase, unturi și vitamina E Acţiune Definire ușoară, naturală - Anti-frizz - Corpolență - Elasticizant - Fixare puternică Caracteristici Oferă părului cret și ondulat un finisaj ușor, natural, eliminând în același timp efectul frizzy; adaugă corpolență, elasticitate și separare perfectă fără a îngreuna părul. Conține vitamina E și uleiuri de Moringa și Pequi.	https://salonbeautyarena.ro/product/fluid-pt-modelarea-buclelor-fixare-puternica-curl-shape-model-up-fluid-150ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fluid-pt-modelarea-buclelor-fixare-puternica-curl-shape-model-up-fluid-150ml-274330.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fluid-pt-modelarea-buclelor-fixare-puternica-curl-shape-model-up-fluid-150ml-618568.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/fluid-pt-modelarea-buclelor-fixare-puternica-curl-shape-model-up-fluid-150ml-104122.jpg	in_stock	177.00 RON	new	Medavita
3122	Gel Bucle - definirea, fixarea, reactivarea buclelor - fixare puternica - 150 ml	Vertigo , fluidul de modelare de la Medavita oferă părului creț și ondulat o fixare puternică, adăugând în același timp definire în mod natural și luptând împotriva efectului de creț. Vitamina E adaugă catifelare și suplețe fibrei capilare.Uleiul Pequì hrănește și înmoaie părul uscat, datorită nivelului ridicat de vitamina A. Uleiul Moringa protejează părul de creț, smog, poluare și raze UV, adăugând în același timp volum.	https://salonbeautyarena.ro/product/gel-bucle-definirea-fixarea-reactivarea-buclelor-fixare-puternica-150-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-bucle-definirea-fixarea-reactivarea-buclelor-fixare-puternica-150-ml-189178.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-bucle-definirea-fixarea-reactivarea-buclelor-fixare-puternica-150-ml-494612.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-bucle-definirea-fixarea-reactivarea-buclelor-fixare-puternica-150-ml-887844.jpg	out_of_stock	147.00 RON	new	Medavita
4105	Gel cu fixare medie, Idol Man-200ml	FII TU ÎNSUȚI, FII IDOLUL TĂU. Gama concepută pentru bărbații cu stil. O gamă de produse specifice de styling, bărbierit și îngrijire personală pentru bărbați de la Medavita. Grip este un gel structurant îmbogățit cu vitamina E, Sacha Indi și ulei de arahide. Aceste ingrediente conțin caracteristici de catifelare și hidratare. Gelul asigură un plus de fermitate și structură în păr, fără a lăsa reziduuri. De asemenea, părul va căpăta un plus de volum. Potrivit pentru toate tipurile de păr.	https://salonbeautyarena.ro/product/gel-cu-fixare-medie-idol-man-200ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-cu-fixare-medie-idol-man-200ml-402559.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-cu-fixare-medie-idol-man-200ml-811187.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-cu-fixare-medie-idol-man-200ml-033869.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-cu-fixare-medie-idol-man-200ml-868619.jpg	in_stock	120.00 RON	new	Medavita
2333	Gel de dus pentru corp si par dupa expunerea la soare - Solarich - 400ml	E TIMPUL PENTRU UN PIC DE SOARE. LA MARE, LA MUNTE SAU ÎN ORAȘ PENTRU A VĂ REGENERA CORPUL ȘI SUFLETUL. Oamenii vorbesc foarte des despre protecția solară pentru piele, dar nu o fac suficient de des pentru păr. Protejarea părului de soare este esențială pentru un păr sănătos. Pentru a proteja fibrele capilare pe tot parcursul verii, este necesar să se folosească un produs de protecție specific, care să le protejeze de razele UV, să izoleze fibra capilară de lichide și de agenții atmosferici prin crearea unei pelicule protectoare peste ea și să îi păstreze strălucirea, culoarea și să o ajute să rămână sănătoasă.	https://salonbeautyarena.ro/product/gel-de-dus-pentru-corp-si-par-dupa-expunerea-la-soare-solarich-400ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-de-dus-pentru-corp-si-par-dupa-expunerea-la-soare-solarich-400ml-118777.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-de-dus-pentru-corp-si-par-dupa-expunerea-la-soare-solarich-400ml-900300.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-de-dus-pentru-corp-si-par-dupa-expunerea-la-soare-solarich-400ml-150602.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/gel-de-dus-pentru-corp-si-par-dupa-expunerea-la-soare-solarich-400ml-233952.jpg	in_stock	178.00 RON	new	Medavita
